Adam,Adam w/o bias correction
0.2756172981240284,0.14591955124705372
0.07737814748847384,0.05643211804411765
0.056336490268350393,0.04354620239645767
0.045656887245543704,0.035866132258644344
0.038409435599110274,0.03034935186079121
0.03285864372646795,0.026066606515568115
0.028248184131611554,0.02240595084276138
0.024476136898442018,0.019319172801617535
0.021070421991676754,0.01664809474931235
0.018119529706688706,0.014359151197485515
0.015495988397723617,0.012154648915633504
0.013275683611727547,0.010184489138109924
0.011358519436823016,0.008525453342805134
0.009726135724680661,0.007311181397402482
0.008708209942468792,0.006143957276478833
0.007603651862009142,0.006039502168182955
0.007083522517216028,0.0053903734812976575
0.006266009210127092,0.00457618171986139
0.005418146954473102,0.003926895594836231
0.005699372256272039,0.0035929777678781354
0.003767984138291127,0.0028942454726427302
0.003386396492525798,0.003663097997346805
0.00380111782912741,0.0025835922055024154
0.0038503667057863088,0.0030095256035546705
0.0029147295650545977,0.0016131689582657028
0.0029696252432350944,0.0029882570112760914
0.002861458513854439,0.0024975280460862214
0.002976287294638347,0.0017088993727579806
0.0020386185894605236,0.0021950686077433397
0.002097578207385503,0.0011727713796747805
0.0018723724008772428,0.0013195911551005812
0.002743844963456493,0.0025176474432974834
0.0021848082971948424,0.000977431558342072
0.001719141072563218,0.001757638945979016
0.0007787412102486107,0.00141410697597373
0.003256316392876546,0.0010090749590531717
0.0011698956715498442,0.00249024625583538
0.0006558122121528143,0.0006401317218051132
0.0012593288132810862,0.0001983582071844166
0.0023311263817852256,0.0001083889348366381
0.0010761716029247367,6.301730082640687e-05
0.0009465641434331008,4.226533791706757e-05
0.0015136858608162593,3.168029538976707e-05
0.0018503035649467734,2.318870954277431e-05
0.0009424490130824166,1.7139301005218678e-05
0.001371136520671647,0.004724031788495625
0.000735221646900963,0.001491803597241825
0.0009110235053621802,0.0003670411412089658
0.0020260506154472905,0.00017199296863661915
0.0009891182213860054,5.4205833031478684e-05
0.00012210065319183977,3.0743232848126096e-05
5.507232983576271e-05,2.1895738201195545e-05
3.585100410029926e-05,1.6163155811132277e-05
2.7226566025980955e-05,1.2054054487123797e-05
3.1340373112639155e-05,8.974187586357625e-06
0.0045302926720111256,6.671345200858449e-06
0.0003567900606168281,5.0359571398627e-06
0.00011908065657432515,0.003266295158270142
4.74311196125296e-05,0.002440021606379549
2.7429515694423004e-05,0.00033581491043788587
1.834240591629468e-05,6.0681898413427526e-05
1.3810243034975967e-05,5.46172229133568e-05
1.0453648496835772e-05,1.9465207551526032e-05
7.874571994591933e-06,1.3391805562405462e-05
5.756237045427326e-06,9.768979698224017e-06
0.0034253057044104996,7.227770318417401e-06
0.0015637869060067561,5.38961463409668e-06
0.0002567839953112549,3.99832832734928e-06
4.6990996696549515e-05,2.9503218204336282e-06
2.0756741023750302e-05,2.1842161285245347e-06
1.5264682035468994e-05,1.6163918316733107e-06
1.1586651999945325e-05,1.1967332161814833e-06
8.777962315084848e-06,8.834963847778391e-07
6.56384435403901e-06,0.006447674228178855
4.868619012846046e-06,0.0004340021636814128
3.5819553487443937e-06,0.0005324790867532624
2.583221756504035e-06,0.0017596814238722092
1.830403817527379e-06,0.001491617912752773
1.2764374229935343e-06,0.0002859029481864575
8.894060632692533e-07,0.0019439240482487996
6.153674642500452e-07,0.000650061871946461
0.0030452709366260997,0.00034468066222885046
0.0018322628030654406,0.001228430295516678
0.0005444022357024345,0.0014368794144265535
3.303202516665235e-05,0.0005585700458358367
1.2199197810611403e-05,0.0009664045020089353
8.451251535408053e-06,7.827106728995026e-05
6.258743748917033e-06,1.6474621028951587e-05
4.653445355100035e-06,1.1012990354168027e-05
3.4383714139444993e-06,7.965105081121694e-06
2.5246078648202706e-06,5.794393679845154e-06
1.842263434006134e-06,4.244137920862449e-06
1.333608964006156e-06,3.0864461735485223e-06
9.611322090810302e-07,2.22955737430781e-06
6.938855277102323e-07,1.604160411462475e-06
4.999349072381483e-07,1.140452878512512e-06
3.604353672201313e-07,8.053197368471176e-07
2.580993129323935e-07,5.715133947705759e-07
1.8436213547533147e-07,4.091506176473114e-07
1.3220308788706521e-07,2.9314804789845066e-07
