Adam,Adam w/o bias correction
1.0102106314589347,0.4886447146241027
0.3129805213213761,0.22500810292023204
0.22566534817290268,0.17424225653690506
0.1794072811170094,0.14437443405282555
0.14906398167631138,0.12438083991809472
0.12759238841441045,0.11000121997863944
0.11190775271131793,0.09914972327762782
0.09997841552781589,0.09066293940870469
0.09074177596567155,0.08383781487853932
0.0833735315830135,0.07821890587301882
0.07734610949124672,0.07349765776241543
0.0723348303863318,0.06947035796238857
0.06811432676975117,0.06599372263011366
0.06450190505065989,0.06296329705296819
0.06136955161750722,0.060285690661295376
0.0586289613551623,0.0579073205356921
0.05621905998239465,0.0557637976917889
0.05406918250687563,0.05383595164956104
0.05213615916165978,0.05208028127019331
0.05038081441319851,0.05046691714740321
0.04877346155143329,0.048986768412060226
0.04729583232805305,0.04760552174151083
0.045931030684130895,0.04633300983043425
0.0446654242219037,0.04514007769184493
0.04348064293452689,0.04401705678324523
0.042376999194219486,0.042961397311719225
0.04134011051938015,0.04196009833768044
0.040359297360696676,0.04101489341397311
0.03943042018281262,0.040109670262407464
0.03854951892482009,0.039250480971842215
0.03770937995387188,0.03842846992697918
0.03690866015143201,0.037638144313555354
0.03614673245006175,0.0368773877071944
0.035413755904394155,0.036143746022461426
0.03470625369265345,0.03544093636992717
0.0340259354691883,0.034763363068088096
0.03337014514263094,0.034106944246639084
0.03273383375707897,0.033476509999405386
0.03212087896482737,0.03285766761885387
0.031526529517585486,0.03225993508077003
0.030952744118656828,0.03167767034391679
0.03039254573596292,0.031107141385330255
0.029848266051643327,0.030557882486418612
0.029317560381406715,0.030019755018745927
0.028802354907073866,0.029496979909136828
0.028300413901679096,0.028986483631441608
0.027809545552911687,0.02848557017447957
0.027329900350039037,0.02799785439620541
0.026861447707402022,0.027516639187679697
0.0264030413370508,0.02705338958213091
0.025954405538802808,0.026598175663068747
0.02551804657972508,0.026150223992971965
0.0250887432796404,0.025711244519104684
0.024667264004774106,0.025280664132979722
0.02425325008871931,0.024859881164123323
0.023847742913071058,0.024446971346835805
0.023448541838665064,0.02404319648156506
0.023057206558702296,0.02364968608274298
0.022671443334215807,0.023260625767914864
0.022295473907046073,0.022877638475845136
0.02192123521602517,0.022503878083045922
0.021556754376794367,0.022136549429761915
0.021195907704094658,0.02177331248614272
0.02084142830321078,0.021417068659960202
0.020491662400761997,0.02106708954409835
0.020147633888027212,0.020723199613417734
0.01980839881431701,0.020384629968399452
0.0194739495362224,0.020054964758671703
0.01914166117140126,0.019726912200854006
0.018820094233744582,0.019403531151384785
0.01849987058624493,0.019086297999924808
0.018186749884194615,0.018774739276587172
0.0178754355395546,0.01846476365304326
0.017569549522248904,0.01816126083359626
0.017268057524487918,0.01785830301366132
0.01697002680653752,0.017565323403691095
0.016675144042857592,0.017274441669614036
0.01638545545693036,0.016987063703034433
0.01610066994792688,0.016708258569600894
0.015819170586438093,0.016427502833459725
0.015541000424890837,0.016153181553868707
0.015265898082501297,0.015883718821522494
0.014995403883153765,0.015614865814242065
0.014729794270423455,0.015350476398949325
0.01446722051760264,0.015090271867221691
0.014206603000666932,0.014834092610883734
0.013951416836425003,0.014581447690346324
0.013699314929889331,0.014330801291217096
0.013451960268804915,0.014084053566338645
0.01320503593197771,0.01383924032629664
0.01296242347766633,0.013598411180812118
0.012723586998610217,0.013361962734748394
0.012487632116964478,0.013126782136405498
0.012253957337739065,0.012894596937469404
0.012025475924002249,0.012664426273273141
0.011800180206014015,0.012439270702719081
0.011575300080324662,0.012215438171957093
0.0113544570724469,0.011992829448223222
0.011139155684198881,0.011774056065948585
0.010924712890157224,0.011561786819310655
