Adam,Adam w/o bias correction
0.714962030993278,0.3380437897129068
0.2058310650034881,0.1460497041842513
0.14250429395312217,0.11240793145231918
0.11299378781972616,0.09303114392103623
0.09561845907610832,0.08026452365069231
0.08384110313107464,0.07112815828228405
0.07513349426926168,0.06425058765253469
0.06828338007464001,0.05889236013681046
0.06278114662113994,0.05462462810038932
0.05829857327433716,0.051098823920190176
0.054565891545679944,0.04812510115106149
0.05141178813605591,0.04557862075479842
0.04868430848317052,0.04334981175949241
0.046297195532519535,0.04136693818300569
0.044150620880501985,0.03957174079969768
0.04222521075100424,0.03794566785643892
0.04047674603524681,0.03644786593523487
0.03886326228032387,0.0350503291380763
0.037356972346702384,0.03373536807136175
0.03596480088617488,0.03250157027373161
0.03465312819284792,0.031340304564743335
0.033426549990378716,0.030244167630483997
0.03225338256690524,0.029189178158906027
0.031146790899424705,0.02819037656567848
0.030104128024746865,0.02722888782454805
0.029110045482704627,0.02631285448192752
0.028157256721067298,0.025430400705696996
0.02724907499442221,0.02458314216832061
0.026378761040034275,0.023766767154427878
0.025537640633702435,0.022982219993965568
0.024728106179900507,0.02222754113751698
0.02394723784340025,0.021495304345999704
0.023189521033369846,0.020784970201976807
0.02245448749856033,0.02009685154604349
0.02173899307816678,0.01942823940223608
0.0210445893010521,0.018783416737600367
0.020369136112779112,0.01815681569503888
0.019705655730263304,0.017551147945660307
0.019068525583520325,0.0169635531582899
0.018443799892893194,0.01639225264672107
0.017834867774601044,0.01584254539113069
0.017243474336507764,0.015304815671945944
0.016673262042396737,0.014780056331975992
0.016109335155603026,0.014266534954060111
0.015567000576737473,0.01377315220595649
0.015033825882384727,0.013289652367448865
0.014518383557007259,0.012822041734638303
0.014011536052308649,0.012365942336194443
0.01351747431876543,0.011916969160515468
0.013037158927561047,0.01148779634900311
0.012566148523740793,0.011060390335197593
0.012109769928417525,0.010654649225069037
0.011665177619425895,0.010247131444003495
0.011232564307356524,0.009852922221015335
0.010812300816190733,0.009466484029702254
0.010402469147525803,0.009095169432179792
0.010001757531587802,0.008720923125000323
0.009611418672085767,0.008364592084903194
0.009230622904972972,0.008018641074929306
0.008859057265355954,0.007680400471789612
0.008495596298635917,0.0073595548054262465
0.008141973199568279,0.007042901480651316
0.007802818650071673,0.006736377968028711
0.007466278796484426,0.006441563407365681
0.007143854095117075,0.0061558989354203566
0.006834070473673228,0.005880013185729726
0.006530206340111555,0.005608095238505769
0.006240355943145817,0.005346921134135224
0.0059546772480792345,0.005097345829587271
0.0056811457520886755,0.004854276353932637
0.005416625765315123,0.004619104436425787
0.005162956077294229,0.0043909570980858745
0.0049161665641312986,0.0041704184975092096
0.004676611031725301,0.0039565489676270365
0.004443393570235272,0.0037535854444339417
0.0042175306666113995,0.003551040607264129
0.004005925117415076,0.0033615834286218117
0.003794165067247915,0.0031720188232988262
0.0035942502343436367,0.002995627265791562
0.003399658285841725,0.002825398633075453
0.0032185796874575155,0.002662485066445655
0.0030407068627768693,0.002504618055395176
0.002870495800991655,0.0023568508971052076
0.002708556135983782,0.002214900635200188
0.00255476782124304,0.002078823824376468
0.0024048906127476003,0.0019515303016703668
0.002261111966725248,0.001820848695377835
0.0021234410844977645,0.0017033764767007355
0.001990887468277123,0.001586128716497993
0.0018675464731552184,0.0014772554370785062
0.0017434905503129574,0.0013683033456129512
0.0016248101220124442,0.0012673964075421242
0.0015105455117311844,0.0011703797276350833
0.0014066448461684795,0.001081332754829278
0.0013062732961124292,0.0009901414636331303
0.0012057792708991457,0.0009013231913134448
0.0011181114423444761,0.0008251555885698728
0.0010246834445016761,0.0007524221598793065
0.0009389542082929823,0.000689547161101169
0.000860329411136901,0.0006304962937730306
