Adam,AdamW
0.6985250199630634,0.6431709835166807
0.20592472247922344,0.2076416873911233
0.14355899193195074,0.14534051223064282
0.1128566862229925,0.11429187350088298
0.09496266133899588,0.09579687844043466
0.08308751638611353,0.08344382231485155
0.07452368528630807,0.07453502946744746
0.0679714345887774,0.06775723613956486
0.06275085815035407,0.06238355008557117
0.05848516792337944,0.05798531003678138
0.054944873610481636,0.05430139223389677
0.0519249934484926,0.05115904055236936
0.04933099623638958,0.04844212894742963
0.04703750413607186,0.04603417257068188
0.04500385447384676,0.04389266597375379
0.043164383137793735,0.0419844929369659
0.04149508575837104,0.040226292468006485
0.03995415579596125,0.038609065049611375
0.03853178845665384,0.03711365692944615
0.03721318137776136,0.03572034562149443
0.03597941567070349,0.03441813895485671
0.034816245065638615,0.03318790648964597
0.03372379124217576,0.03202283206610639
0.0326882475759769,0.030913417856184157
0.031710255272426595,0.029860889183298777
0.030768756084005113,0.028863997615853086
0.02987041466709684,0.02789886607834734
0.029026117951288743,0.02699545103304365
0.02819647794538019,0.026120226494696756
0.027411069219842227,0.025280577840122418
0.026646733439320437,0.024473302360141412
0.02591041405055387,0.023690449164937753
0.02520225201512184,0.022928186255158235
0.024515844202326262,0.02219848790293699
0.023854247839225438,0.021487738538893308
0.02321532381514682,0.020806132147460604
0.02259683220695275,0.020146041206805704
0.02199068228025481,0.01950502029725232
0.021407661096117872,0.018882539959035105
0.02084226774488405,0.018274273514827796
0.02028564378844733,0.017695426138716493
0.019746603188737888,0.017129271737038793
0.019216581357949,0.016580126177243134
0.018711040842208215,0.016044171263953348
0.018207885600072287,0.015519032342043207
0.01772394765156157,0.014998708735099902
0.017257525989539307,0.014500729647153503
0.016800300668343468,0.01401430217948436
0.01634813846330852,0.013536132899767635
0.01590457367838525,0.013064513297849422
0.015472774863741436,0.012609784497955478
0.015058907567769654,0.012164597210204698
0.0146492915723519,0.011728332897317872
0.014253824298708202,0.01130712984255289
0.013866498521804042,0.010888989006925918
0.01348927183386425,0.010474100890226302
0.01311592730466289,0.010075488456757872
0.012756224228691056,0.009684411104596963
0.012398022147628585,0.0093083430395751
0.012057935569797232,0.008936443789945521
0.011720415702873686,0.00857193664957121
0.011391110500018087,0.008220765423157243
0.01107571531491961,0.007880312589527993
0.010760411363396897,0.00754514970051652
0.010459718380520816,0.007220231916215989
0.010165257161482982,0.0069063642188885695
0.00987832364725517,0.006602813181677006
0.009599223396789171,0.006309045220599988
0.00932849068730803,0.0060238696319613524
0.009066172295107443,0.005746741217346284
0.008811190651909018,0.005481951625665739
0.008563439137959145,0.005217195667406875
0.008324620965470306,0.004966037566869154
0.008091569739504706,0.004720682665983603
0.00786944138180678,0.004483901890519249
0.007645126707311763,0.004256320370134077
0.007439658355334361,0.004030744501639906
0.007234480168522857,0.003818183965836312
0.0070347201524555685,0.0036110052087075946
0.006840873975298023,0.0034133418536991342
0.00665330254439678,0.0032164132005936892
0.006469858822348643,0.0030291728800827477
0.0062924539653636926,0.0028517739393843456
0.00611911737793864,0.0026780070197936928
0.00595181668580799,0.002518657552887102
0.005791085654978769,0.002360024893214029
0.005637514444128671,0.002212806010362768
0.005484621147185789,0.002075995821741056
0.005336926318416381,0.0019406023628357088
0.0051963897449308774,0.0018159150281120099
0.0050573396251903085,0.0016924440178204575
0.0049195845777069355,0.001586547720888008
0.004791843272939355,0.001479404602618805
0.004663888140711129,0.0013832975920801446
0.004538306642096771,0.002501083438488922
0.004425117964196196,0.0020254107760061934
0.004311504172933761,0.0015688069208193967
0.004197693595348912,0.0012488365163348765
0.004098849130351387,0.001078018902979038
0.003996497617175694,0.0009936109901251165
