Adam,AdamW
0.20747066667201175,0.21286442311930417
0.06195419606306393,0.06423652946079862
0.04555254512068593,0.04661999407709876
0.03661378535109377,0.036891477350219117
0.030269326855873326,0.029950012112912285
0.02533976189438644,0.02428871490144623
0.0214433413989209,0.020012990707269532
0.018117160990813043,0.01625359932165381
0.015492494719010423,0.01329138962954846
0.013193771667398917,0.011598076947574882
0.012078099795807828,0.010006746365788112
0.011097954196204348,0.008104744436532627
0.00995430537848778,0.007373472144117094
0.009664332045774297,0.005963689087335268
0.00863710559140499,0.005250786064932444
0.00803569215068569,0.004691895985476104
0.008141752725033365,0.005693277956340565
0.008474347044264394,0.00448125219697603
0.0061232202005565605,0.004404727426760297
0.006416783702911792,0.0036060084916258767
0.007427626224666749,0.004123662585304598
0.0064013866562142125,0.0026184844332331797
0.006455083458128998,0.003958951031554311
0.005903722846598732,0.003941218910876924
0.006272023563310095,0.0015839837293347755
0.006333471776511838,0.0018495789456796374
0.00526739120050479,0.0045957002319944725
0.005375543002323119,0.0018037589901558585
0.005683031879115098,0.001897927934588281
0.005563598621672739,0.0033426492135209492
0.005162934923789407,0.0015372842355316587
0.005478071019528698,0.002346421740274837
0.005403038345027173,0.0023845606987885487
0.005761642196743364,0.0016710523639001406
0.005165869372341228,0.0028794236066123366
0.004308393186182735,0.001977507409543684
0.005086094864912378,0.001563684357137757
0.005665331009742217,0.002462735612055503
0.005500865282329444,0.0024376677604758474
0.005600932010273668,0.001041669699437733
0.0034922952865744125,0.0025754271172428746
0.005554367132816954,0.0019969574616939866
0.004627116671325979,0.0011987942380228885
0.004577812278311574,0.0013708573565899007
0.003732880561516753,0.002965034065672685
0.0057473193846141295,0.0009799315251513966
0.004975225605227869,0.002457966253090639
0.0039836702840109275,0.0006553040380572426
0.005522132510504928,0.002376807499730193
0.0039032107854023294,0.0016300792593978428
0.004542979343886764,0.000495165781432485
0.004338952193221819,7.308147155379028e-05
0.0039514605363191214,1.4833398486613217e-05
0.00503031867129975,7.410565712291434e-06
0.004014346431200574,5.006672569935905e-06
0.004284657318277226,3.616970619580737e-06
0.004651721504962731,2.6199483401571345e-06
0.004860043163286402,1.8828855940126753e-06
0.004067270236273864,1.3239708755745635e-06
0.004351644507997121,9.155668688005909e-07
0.0041304218764695545,6.28750489377378e-07
0.004776584588411297,4.2621740204916525e-07
0.0035284702300053313,2.871577240213816e-07
0.004995913812771561,1.919882677908804e-07
0.003689899299652805,1.2678364069837212e-07
0.004707391017043978,8.308573725695228e-08
0.0036074208202705542,5.390726971325521e-08
0.004464691748856032,3.497514275342066e-08
0.00440678311364825,2.2591982167049087e-08
0.004218866254698964,1.466881182974447e-08
0.0038062132107428595,9.382721607364572e-09
0.0044675605857331015,6.008914713828269e-09
0.0037476140065001947,3.91989402474863e-09
0.004190386590033877,2.581490701373832e-09
0.0033323588188021217,1.7137127597112027e-09
0.004809085531234178,1.1457848072364484e-09
0.0032372386131852386,7.605469453698573e-10
0.004000760857488417,5.818283426716124e-10
0.004438751751339486,4.090670290064458e-10
0.0034490389981810814,3.8325210714081137e-10
0.003617816413789723,0.0077152877081865
0.004239733139570732,0.0002384107471421723
0.005113013037646251,0.002570550591657469
0.003668836562619249,0.003624193947897895
0.003352202307509887,0.0012362251630754723
0.004243972747613363,0.0018161285558224692
0.003601161544724443,0.001625826363097641
0.004410443030165304,0.0021957245753735605
0.003574556666511381,0.0014042579958325617
0.004586155422452539,0.0027375764757122467
0.003407487762490267,0.0011362631658575898
0.004357417189294598,0.0004987639500977751
0.0038233014960320335,0.0017559441798853082
0.003710358450545407,0.002437751881074556
0.003561143972178691,0.0005903117217214952
0.003522842218006787,0.0009731781680245181
0.004682524466551055,0.001790083591281869
0.0034860840549761143,0.0010833060041381258
0.003581680329034498,0.001573692482504439
0.004993347014718067,0.002376003700181204
