Adam,Adam w/o bias correction
0.7598456971958947,0.600517048226443
0.23701529011432168,0.18605016269532443
0.15904195795951684,0.1296522070808626
0.12132416689780348,0.10200116311017272
0.1000930891334534,0.08559207165160024
0.08655188000102693,0.0745911815507548
0.07692998917430822,0.0665802588263876
0.0695847926778284,0.060507873025065516
0.06375338042453765,0.05574062939183211
0.05902338872995299,0.05187272984295714
0.055102027415832595,0.048625119462441
0.0518024442644208,0.045860643413584076
0.04896500550207001,0.04346002307394073
0.04649058996029804,0.041369601124602216
0.04431002341838343,0.039492195737530794
0.04235993117534134,0.03779976750084974
0.040592759367800116,0.03624222569191443
0.038977808707621076,0.034796238422760174
0.037490351609999875,0.03345115568567274
0.03610591399122843,0.03220842235480502
0.034817878272850315,0.031033726368028213
0.03359022630747025,0.02993280030676533
0.032438700832401725,0.028892126167937716
0.03136098248509766,0.02789978587589818
0.03030945625147042,0.026958398347502566
0.029316338188665757,0.026076720240650633
0.02838444946088214,0.025229017243677525
0.02747972444137201,0.02443123598519467
0.026620258833176202,0.02364571191757742
0.02580299710111375,0.022896599751594762
0.024992601559385406,0.022187487083429314
0.02421903483253172,0.021498568902556192
0.023478007971382102,0.020848536922495307
0.02276800951592737,0.02021095377283943
0.022072367328784436,0.019603376501236548
0.02140645052623052,0.01900663688068781
0.020748141249688937,0.01843025913756153
0.0201115402729335,0.01787713205314759
0.019503589385305282,0.017337746042584937
0.01891345385926559,0.016821238232424297
0.018339402952025692,0.01631743924943038
0.017776838269229187,0.01582633306123613
0.017215675436498497,0.015344653805983701
0.016678632330720318,0.014873072811208024
0.01616087486484082,0.0144247662852816
0.015668174154553488,0.013986382126124134
0.015172767271993461,0.013578513976506128
0.014700650309238275,0.013189216879084021
0.014230737423917441,0.01281255167621543
0.013778542157254946,0.012443425216338207
0.013330939051014254,0.012097373026533645
0.012903101357291493,0.011762320678842168
0.012489391806981862,0.011456314265280704
0.012082443189615672,0.011169843934221175
0.011695561972915023,0.01088310966291623
0.0113131591281726,0.010618583268401507
0.01094463824957725,0.010359925042275732
0.010582985000563252,0.010102835399085694
0.010239083082198513,0.009831732802166192
0.009912923771736056,0.009539082437713621
0.0095887816561652,0.009213111614984677
0.00929074440996364,0.008885894917129879
0.009002649526853168,0.008544281242449719
0.008736086454971762,0.00820956710414514
0.008476975712902539,0.007877202893070217
0.008238295124954342,0.007558587710271721
0.008027093689632604,0.007268597642064039
0.007844606498816199,0.007005566879086973
0.007691168315100302,0.006785422440271722
0.00756326581421687,0.00656142305813789
0.007446063633230662,0.006371440605943441
0.007353439796094144,0.006177704663701925
0.007271843087807353,0.006074509504735037
0.007195845479589243,0.006059712321327836
0.007090800843777844,0.006086096524761649
0.006982305774592362,0.006069354846645251
0.006961709169664517,0.006012550398181392
0.007070965614909948,0.005803380925035895
0.007304951956969292,0.005526715212996304
0.007690675675654185,0.005237418119070235
0.007864447157922082,0.0049008338318946255
0.007529461937711841,0.004528484600559498
0.007026041492237733,0.004192882751034067
0.006511941652337485,0.0038885995020050816
0.005879450653376347,0.003628506632028619
0.005323213909808704,0.0034055303635586328
0.004847448655235601,0.0032055201082372385
0.004416972739705246,0.0030294089948283832
0.004048775647377238,0.0028657110538168645
0.003749088434316295,0.0027490284505600465
0.0034927463399461495,0.0026738898830450182
0.0032744909339354447,0.0026770699911939115
0.003089938030758494,0.0027651181760803894
0.0029198508989482963,0.003057634217063761
0.002762567252800864,0.0035080162477995106
0.0026373559616032593,0.0045697416374860175
0.0025275931558814938,0.003843001861913185
0.002443980206021927,0.0038512702109251553
0.0024697142796303883,0.0036333378981805854
0.0026049685965929673,0.003448622550896097
